NACA 0016 Airfoil M=0.0% P=0.0% T=16.0%
  1.000000 -0.000000
  0.997867  0.000413
  0.991487  0.001641
  0.980913  0.003654
  0.966236  0.006403
  0.947582  0.009825
  0.925109  0.013842
  0.899009  0.018370
  0.869504  0.023317
  0.836848  0.028588
  0.801317  0.034088
  0.763216  0.039717
  0.722869  0.045379
  0.680621  0.050970
  0.636831  0.056387
  0.591875  0.061521
  0.546134  0.066259
  0.500000  0.070482
  0.453866  0.074072
  0.408125  0.076910
  0.363169  0.078884
  0.319379  0.079893
  0.277131  0.079853
  0.236784  0.078699
  0.198683  0.076396
  0.163152  0.072935
  0.130496  0.068340
  0.100991  0.062659
  0.074891  0.055967
  0.052418  0.048356
  0.033764  0.039929
  0.019087  0.030790
  0.008513  0.021037
  0.002133  0.010753
  0.000000  0.000000
  0.002133 -0.010753
  0.008513 -0.021037
  0.019087 -0.030790
  0.033764 -0.039929
  0.052418 -0.048356
  0.074891 -0.055967
  0.100991 -0.062659
  0.130496 -0.068340
  0.163152 -0.072935
  0.198683 -0.076396
  0.236784 -0.078699
  0.277131 -0.079853
  0.319379 -0.079893
  0.363169 -0.078884
  0.408125 -0.076910
  0.453866 -0.074072
  0.500000 -0.070482
  0.546134 -0.066259
  0.591875 -0.061521
  0.636831 -0.056387
  0.680621 -0.050970
  0.722869 -0.045379
  0.763216 -0.039717
  0.801317 -0.034088
  0.836848 -0.028588
  0.869504 -0.023317
  0.899009 -0.018370
  0.925109 -0.013842
  0.947582 -0.009825
  0.966236 -0.006403
  0.980913 -0.003654
  0.991487 -0.001641
  0.997867 -0.000413
  1.000000  0.000000
