NACA 0008 Airfoil M=0.0% P=0.0% T=8.0%
  1.000000  0.000840
  0.999013  0.000932
  0.996057  0.001208
  0.991144  0.001664
  0.984292  0.002295
  0.975528  0.003095
  0.964888  0.004055
  0.952414  0.005164
  0.938153  0.006413
  0.922164  0.007788
  0.904508  0.009276
  0.885257  0.010865
  0.864484  0.012540
  0.842274  0.014286
  0.818712  0.016090
  0.793893  0.017937
  0.767913  0.019811
  0.740877  0.021698
  0.712890  0.023582
  0.684062  0.025448
  0.654508  0.027278
  0.624345  0.029057
  0.593691  0.030766
  0.562667  0.032387
  0.531395  0.033903
  0.500000  0.035294
  0.468605  0.036540
  0.437333  0.037624
  0.406309  0.038526
  0.375655  0.039229
  0.345492  0.039716
  0.315938  0.039973
  0.287110  0.039987
  0.259123  0.039746
  0.232087  0.039244
  0.206107  0.038476
  0.181288  0.037440
  0.157726  0.036138
  0.135516  0.034575
  0.114743  0.032759
  0.095492  0.030699
  0.077836  0.028410
  0.061847  0.025906
  0.047586  0.023202
  0.035112  0.020315
  0.024472  0.017262
  0.015708  0.014059
  0.008856  0.010719
  0.003943  0.007256
  0.000987  0.003680
  0.000000  0.000000
  0.000987 -0.003680
  0.003943 -0.007256
  0.008856 -0.010719
  0.015708 -0.014059
  0.024472 -0.017262
  0.035112 -0.020315
  0.047586 -0.023202
  0.061847 -0.025906
  0.077836 -0.028410
  0.095492 -0.030699
  0.114743 -0.032759
  0.135516 -0.034575
  0.157726 -0.036138
  0.181288 -0.037440
  0.206107 -0.038476
  0.232087 -0.039244
  0.259123 -0.039746
  0.287110 -0.039987
  0.315938 -0.039973
  0.345492 -0.039716
  0.375655 -0.039229
  0.406309 -0.038526
  0.437333 -0.037624
  0.468605 -0.036540
  0.500000 -0.035294
  0.531395 -0.033903
  0.562667 -0.032387
  0.593691 -0.030766
  0.624345 -0.029057
  0.654508 -0.027278
  0.684062 -0.025448
  0.712890 -0.023582
  0.740877 -0.021698
  0.767913 -0.019811
  0.793893 -0.017937
  0.818712 -0.016090
  0.842274 -0.014286
  0.864484 -0.012540
  0.885257 -0.010865
  0.904508 -0.009276
  0.922164 -0.007788
  0.938153 -0.006413
  0.952414 -0.005164
  0.964888 -0.004055
  0.975528 -0.003095
  0.984292 -0.002295
  0.991144 -0.001664
  0.996057 -0.001208
  0.999013 -0.000932
  1.000000 -0.000840
