NACA 0011 Airfoil M=0.0% P=0.0% T=11.0%
  1.000000 -0.000000
  0.997867  0.000284
  0.991487  0.001128
  0.980913  0.002512
  0.966236  0.004402
  0.947582  0.006755
  0.925109  0.009517
  0.899009  0.012629
  0.869504  0.016030
  0.836848  0.019654
  0.801317  0.023435
  0.763216  0.027306
  0.722869  0.031198
  0.680621  0.035042
  0.636831  0.038766
  0.591875  0.042296
  0.546134  0.045553
  0.500000  0.048456
  0.453866  0.050924
  0.408125  0.052876
  0.363169  0.054233
  0.319379  0.054927
  0.277131  0.054899
  0.236784  0.054106
  0.198683  0.052522
  0.163152  0.050143
  0.130496  0.046983
  0.100991  0.043078
  0.074891  0.038477
  0.052418  0.033245
  0.033764  0.027451
  0.019087  0.021168
  0.008513  0.014463
  0.002133  0.007393
  0.000000  0.000000
  0.002133 -0.007393
  0.008513 -0.014463
  0.019087 -0.021168
  0.033764 -0.027451
  0.052418 -0.033245
  0.074891 -0.038477
  0.100991 -0.043078
  0.130496 -0.046983
  0.163152 -0.050143
  0.198683 -0.052522
  0.236784 -0.054106
  0.277131 -0.054899
  0.319379 -0.054927
  0.363169 -0.054233
  0.408125 -0.052876
  0.453866 -0.050924
  0.500000 -0.048456
  0.546134 -0.045553
  0.591875 -0.042296
  0.636831 -0.038766
  0.680621 -0.035042
  0.722869 -0.031198
  0.763216 -0.027306
  0.801317 -0.023435
  0.836848 -0.019654
  0.869504 -0.016030
  0.899009 -0.012629
  0.925109 -0.009517
  0.947582 -0.006755
  0.966236 -0.004402
  0.980913 -0.002512
  0.991487 -0.001128
  0.997867 -0.000284
  1.000000  0.000000
