NACA 0012 Airfoil M=0.0% P=0.0% T=12.0%
  1.000000  0.001260
  0.831074  0.022725
  0.489743  0.053576
  0.175399  0.055719
  0.037164  0.031250
  0.000000 -0.000000
  0.037165 -0.031250
  0.175399 -0.055719
  0.489743 -0.053576
  0.831074 -0.022725
  1.000000 -0.001260
