NACA 0013 Airfoil M=0.0% P=0.0% T=13.0%
  1.000000 -0.000000
  0.997867  0.000335
  0.991487  0.001333
  0.980913  0.002969
  0.966236  0.005203
  0.947582  0.007983
  0.925109  0.011247
  0.899009  0.014926
  0.869504  0.018945
  0.836848  0.023228
  0.801317  0.027696
  0.763216  0.032270
  0.722869  0.036870
  0.680621  0.041413
  0.636831  0.045815
  0.591875  0.049986
  0.546134  0.053835
  0.500000  0.057267
  0.453866  0.060183
  0.408125  0.062489
  0.363169  0.064094
  0.319379  0.064913
  0.277131  0.064880
  0.236784  0.063943
  0.198683  0.062072
  0.163152  0.059260
  0.130496  0.055526
  0.100991  0.050910
  0.074891  0.045473
  0.052418  0.039289
  0.033764  0.032442
  0.019087  0.025017
  0.008513  0.017093
  0.002133  0.008737
  0.000000  0.000000
  0.002133 -0.008737
  0.008513 -0.017093
  0.019087 -0.025017
  0.033764 -0.032442
  0.052418 -0.039289
  0.074891 -0.045473
  0.100991 -0.050910
  0.130496 -0.055526
  0.163152 -0.059260
  0.198683 -0.062072
  0.236784 -0.063943
  0.277131 -0.064880
  0.319379 -0.064913
  0.363169 -0.064094
  0.408125 -0.062489
  0.453866 -0.060183
  0.500000 -0.057267
  0.546134 -0.053835
  0.591875 -0.049986
  0.636831 -0.045815
  0.680621 -0.041413
  0.722869 -0.036870
  0.763216 -0.032270
  0.801317 -0.027696
  0.836848 -0.023228
  0.869504 -0.018945
  0.899009 -0.014926
  0.925109 -0.011247
  0.947582 -0.007983
  0.966236 -0.005203
  0.980913 -0.002969
  0.991487 -0.001333
  0.997867 -0.000335
  1.000000  0.000000
