NACA 0006 Airfoil M=0.0% P=0.0% T=6.0%
  1.000000 -0.000000
  0.997867  0.000155
  0.991487  0.000615
  0.980913  0.001370
  0.966236  0.002401
  0.947582  0.003684
  0.925109  0.005191
  0.899009  0.006889
  0.869504  0.008744
  0.836848  0.010721
  0.801317  0.012783
  0.763216  0.014894
  0.722869  0.017017
  0.680621  0.019114
  0.636831  0.021145
  0.591875  0.023071
  0.546134  0.024847
  0.500000  0.026431
  0.453866  0.027777
  0.408125  0.028841
  0.363169  0.029582
  0.319379  0.029960
  0.277131  0.029945
  0.236784  0.029512
  0.198683  0.028648
  0.163152  0.027351
  0.130496  0.025627
  0.100991  0.023497
  0.074891  0.020988
  0.052418  0.018133
  0.033764  0.014973
  0.019087  0.011546
  0.008513  0.007889
  0.002133  0.004032
  0.000000  0.000000
  0.002133 -0.004032
  0.008513 -0.007889
  0.019087 -0.011546
  0.033764 -0.014973
  0.052418 -0.018133
  0.074891 -0.020988
  0.100991 -0.023497
  0.130496 -0.025627
  0.163152 -0.027351
  0.198683 -0.028648
  0.236784 -0.029512
  0.277131 -0.029945
  0.319379 -0.029960
  0.363169 -0.029582
  0.408125 -0.028841
  0.453866 -0.027777
  0.500000 -0.026431
  0.546134 -0.024847
  0.591875 -0.023071
  0.636831 -0.021145
  0.680621 -0.019114
  0.722869 -0.017017
  0.763216 -0.014894
  0.801317 -0.012783
  0.836848 -0.010721
  0.869504 -0.008744
  0.899009 -0.006889
  0.925109 -0.005191
  0.947582 -0.003684
  0.966236 -0.002401
  0.980913 -0.001370
  0.991487 -0.000615
  0.997867 -0.000155
  1.000000  0.000000
