NACA 0020 Airfoil M=0.0% P=0.0% T=20.0%
  1.000000 -0.000000
  0.997867  0.000516
  0.991487  0.002051
  0.980913  0.004567
  0.966236  0.008004
  0.947582  0.012281
  0.925109  0.017303
  0.899009  0.022962
  0.869504  0.029146
  0.836848  0.035735
  0.801317  0.042609
  0.763216  0.049647
  0.722869  0.056723
  0.680621  0.063713
  0.636831  0.070484
  0.591875  0.076902
  0.546134  0.082823
  0.500000  0.088103
  0.453866  0.092590
  0.408125  0.096138
  0.363169  0.098605
  0.319379  0.099867
  0.277131  0.099816
  0.236784  0.098374
  0.198683  0.095495
  0.163152  0.091169
  0.130496  0.085425
  0.100991  0.078323
  0.074891  0.069958
  0.052418  0.060445
  0.033764  0.049911
  0.019087  0.038488
  0.008513  0.026296
  0.002133  0.013442
  0.000000  0.000000
  0.002133 -0.013442
  0.008513 -0.026296
  0.019087 -0.038488
  0.033764 -0.049911
  0.052418 -0.060445
  0.074891 -0.069958
  0.100991 -0.078323
  0.130496 -0.085425
  0.163152 -0.091169
  0.198683 -0.095495
  0.236784 -0.098374
  0.277131 -0.099816
  0.319379 -0.099867
  0.363169 -0.098605
  0.408125 -0.096138
  0.453866 -0.092590
  0.500000 -0.088103
  0.546134 -0.082823
  0.591875 -0.076902
  0.636831 -0.070484
  0.680621 -0.063713
  0.722869 -0.056723
  0.763216 -0.049647
  0.801317 -0.042609
  0.836848 -0.035735
  0.869504 -0.029146
  0.899009 -0.022962
  0.925109 -0.017303
  0.947582 -0.012281
  0.966236 -0.008004
  0.980913 -0.004567
  0.991487 -0.002051
  0.997867 -0.000516
  1.000000  0.000000
